time,physical,total_energy
205.22302845603,16993292288,520.21070090092
205.23341304974,16987787264,520.20993173921
205.24379764346,16988069888,520.20920541061
205.25418223718,16988237824,520.20849480304
205.26456683089,16988340224,520.2077881111
205.27495142461,16988471296,520.20707875648
205.28533601833,16988573696,520.20636327095
205.29572061204,16988708864,520.2056401565
205.30610520576,16992280576,520.2049091196
205.31648979948,16989343744,520.20417055382
205.3268743932,16992432128,520.2034252019
205.33725898691,16988966912,520.20267394461
205.34764358063,16989073408,520.20191767588
205.35802817435,16989114368,520.20115723439
205.36841276806,16989253632,520.20039337088
205.37879736178,16989310976,520.19962673694
205.3891819555,16988590080,520.19885788616
205.39956654922,16988635136,520.19808728167
205.40995114293,16988647424,520.19731530653
205.42033573665,16989499392,520.19654227487
205.43072033037,16990527488,520.1957684426
205.44110492408,16990081024,520.19499401714
205.4514895178,16989339648,520.19421916591
205.46187411152,16989310976,520.19344402359
205.47225870523,16989380608,520.19266869827
205.48264329895,16989372416,520.1918932764
205.49302789267,16989396992,520.19111782704
205.50341248639,16992808960,520.1903424052
205.5137970801,16989515776,520.18956705458
205.52418167382,16992948224,520.18879180985
205.53456626754,16993157120,520.18801669839
205.54495086125,16993185792,520.1872417418
205.55533545497,16993832960,520.18646695699
205.56572004869,16993210368,520.18569235723
205.57610464241,16993705984,520.18491795277
205.58648923612,16993705984,520.18414375156
205.59687382984,16993247232,520.18336975967
205.60725842356,16993255424,520.1825959817
205.61764301727,16993271808,520.18182242109
205.62802761099,16993783808,520.18104908036
205.63841220471,16997081088,520.18027596132
205.64879679843,16997957632,520.17950306524
205.65918139214,16997961728,520.17873039294
205.66956598586,17000001536,520.17813415713
205.67995057958,16999698432,520.1773376499
205.69033517329,17000284160,520.17654185681
205.70071976701,16997769216,520.17629671738
205.71110436073,16999350272,520.17547218227
205.72148895444,16999686144,520.17464933532
205.73187354816,17001967616,520.17382696908
205.74225814188,17000177664,520.17300495752
205.7526427356,17000333312,520.17218364039
205.76302732931,17000456192,520.17136350552
205.77341192303,17000554496,520.17054503351
205.78379651675,17000656896,520.16972863006
205.79418111046,17000763392,520.16891460384
205.80456570418,17008304128,520.16811309082
205.8149502979,17006055424,520.16735395931
205.82533489162,17006112768,520.16661667089
205.83571948533,17006157824,520.16589077075
205.84610407905,17006182400,520.16516890238
205.85648867277,17006305280,520.16444617412
205.86687326648,17006358528,520.16371968019
205.8772578602,17006399488,520.16298797237
205.88764245392,17006428160,520.16225058573
205.89802704764,17007153152,520.16150766635
205.90841164135,17007177728,520.16075970323
205.91879623507,17007218688,520.16000734723
205.92918082879,17007288320,520.15925129587
205.9395654225,17007316992,520.15849222499
205.94995001622,17007316992,520.15773075178
205.96033460994,17007501312,520.15696741832
205.97071920365,17007538176,520.15620268753
205.98110379737,17007575040,520.15543694632
205.99148839109,17007587328,520.15467051248
206.00187298481,17007599616,520.15390364322
206.01225757852,17007599616,520.1531365439
206.02264217224,17007607808,520.15236937635
206.03302676596,17007611904,520.15160226646
206.04341135967,17007616000,520.1508353107
206.05379595339,17007611904,520.1500685818
206.06418054711,17007611904,520.14930213344
206.07456514083,17007611904,520.14853600419
206.08494973454,17007611904,520.1477702207
206.09533432826,17007624192,520.14700480037
206.10571892198,17007656960,520.14623975341
206.11610351569,17007656960,520.14547508457
206.12648810941,17007661056,520.14471079448
206.13687270313,17007677440,520.14394688072
206.14725729684,17007677440,520.14318333868
206.15764189056,17006297088,520.14242016224
206.16802648428,17005834240,520.14165734421
206.178411078,17005830144,520.14089487684
206.18879567171,17007693824,520.14013275203
206.19918026543,17005842432,520.1393709616
206.20956485915,17005850624,520.13860949745
206.21994945286,17005850624,520.13784835172
206.23033404658,17005617152,520.1370875168
206.2407186403,17007841280,520.13632698545
206.25110323402,17005912064,520.13556675084
206.26148782773,17006514176,520.13480680653
206.27187242145,17007755264,520.1340471465
206.28225701517,17007972352,520.13328776515
206.29264160888,17007972352,520.13252865728
206.3030262026,17008574464,520.13176981808
206.31341079632,17007992832,520.13101124313
206.32379539004,17008013312,520.13025292835
206.33417998375,17008738304,520.12949487
206.34456457747,17008713728,520.12873706464
206.35494917119,17008017408,520.12797950915
206.3653337649,17008652288,520.12722220066
206.37571835862,17008017408,520.12646513653
206.38610295234,17008062464,520.12570831438
206.39648754605,17009451008,520.12495173203
206.40687213977,17008730112,520.12419538749
206.41725673349,17008730112,520.12343927894
206.42764132721,17008730112,520.12268340474
206.43802592092,17008779264,520.12192776338
206.44841051464,17008873472,520.12117235349
206.45879510836,17008889856,520.12041717381
206.46917970207,17008193536,520.1196622232
206.47956429579,17008893952,520.11890750062
206.48994888951,17009590272,520.11815300511
206.50033348323,17009590272,520.11739873581
206.51071807694,17009606656,520.1166446919
206.52110267066,17007022080,520.11749817523
206.53148726438,17001967616,520.11677361182
206.54187185809,17000407040,520.11595078009
206.55225645181,17000505344,520.11512525982
206.56264104553,17000583168,520.1142971014
206.57302563925,17001189376,520.11346740035
206.58341023296,17000681472,520.11263751364
206.59379482668,17000722432,520.11180870943
206.6041794204,17000894464,520.11098203402
206.61456401411,17000939520,520.11015828309
206.62494860783,17001021440,520.10933801913
206.63533320155,17007714304,520.10853541209
206.64571779526,17007685632,520.10784362716
206.65610238898,17008476160,520.10717161813
206.6664869827,17008558080,520.10649445037
206.67687157642,17008648192,520.10580325451
206.68725617013,17008914432,520.10509610033
206.69764076385,17008975872,520.10437412921
206.70802535757,17009012736,520.1036396589
206.71840995128,17009086464,520.10289525805
206.728794545,17009131520,520.10214332301
206.73917913872,17009209344,520.10138591308
206.74956373244,17009266688,520.10062471428
206.75994832615,17009266688,520.0998610624
206.77033291987,17009299456,520.09909598958
206.78071751359,17009332224,520.09833027617
206.7911021073,17009340416,520.09756449986
206.80148670102,17009401856,520.09679907844
206.81187129474,17009455104,520.0960343056
206.82225588845,17009487872,520.09527037993
206.83264048217,17009528832,520.09450742811
206.84302507589,17009545216,520.09374552308
206.85340966961,17009557504,520.09298469822
206.86379426332,17009594368,520.09222495827
206.87417885704,17009618944,520.0914662877
206.88456345076,17009659904,520.09070865706
206.89494804447,17009659904,520.08995202775
206.90533263819,17006202880,520.08920562417
206.91571723191,17005826048,520.08850701664
206.92610182563,17003819008,520.08782593824
206.93648641934,17005752320,520.08714992659
206.94687101306,17006170112,520.08647190476
206.95725560678,17006358528,520.08578805872
206.96764020049,17006407680,520.08509669301
206.97802479421,17006465024,520.08439742635
206.98840938793,17006555136,520.08369063292
206.99879398165,17007333376,520.08297707246
207.00917857536,17006690304,520.08225765794
207.01956316908,17005383680,520.08153331805
207.0299477628,17006608384,520.08080492219
207.04033235651,17006862336,520.08007324496
207.05071695023,17007636480,520.07933895433
207.06110154395,17005613056,520.07860261328
207.07148613766,17005641728,520.07786468846
207.08187073138,17006358528,520.07712556176
207.0922553251,17005703168,520.07638554263
207.10263991882,17005744128,520.0756448798
207.11302451253,17005789184,520.07490377184
207.12340910625,17005920256,520.07416237637
207.13379369997,17006628864,520.07342081783
207.14417829368,17006649344,520.07267919393
207.1545628874,17006665728,520.07193758099
207.16494748112,17006669824,520.0711960383
207.17533207484,17006690304,520.07045461159
207.18571666855,17006702592,520.06971333591
207.19610126227,17007345664,520.06897223781
207.20648585599,17007345664,520.06823133724
207.2168704497,17007357952,520.06749064892
207.22725504342,17008209920,520.06675018349
207.23763963714,17007390720,520.06600994846
207.24802423086,17007407104,520.06526994888
207.25840882457,17007407104,520.06453018791
207.26879341829,17007411200,520.06379066731
207.27917801201,17007435776,520.06305138772
207.28956260572,17007448064,520.06231234901
207.29994719944,17008107520,520.06157355043
207.31033179316,17007550464,520.0608349908
207.32071638687,17008209920,520.06009666868
207.33110098059,17007575040,520.0593585824
207.34148557431,17008414720,520.05862073017
207.35187016803,17007591424,520.05788311016
207.36225476174,17007595520,520.0571457205
207.37263935546,17007599616,520.05640855935
207.38302394918,17007779840,520.05567162488
207.39340854289,17008152576,520.05493491533
207.40379313661,17006317568,520.05420686811
207.41417773033,17007280128,520.05355259964
207.42456232405,17007349760,520.05291563558
207.43494691776,17008267264,520.05227789204
207.44533151148,17009283072,520.05163145073
207.4557161052,17007984640,520.05097335937
207.46610069891,17008050176,520.05030323251
207.47648529263,17008144384,520.04962193455
207.48686988635,17008189440,520.04893085007
207.49725448007,17008263168,520.04823149247
207.50763907378,17008300032,520.04752530717
207.5180236675,17008332800,520.04681358409
207.52840826122,17008369664,520.04609742952
207.53879285493,17009893376,520.04537776846
207.54917744865,17009176576,520.04465536122
207.55956204237,17009377280,520.04393082524
207.56994663608,17008496640,520.04320465756
207.5803312298,17008533504,520.04247725565
207.59071582352,17008553984,520.04174893575
207.60110041724,17008590848,520.04101994836
207.61148501095,17008635904,520.04029049119
207.62186960467,17009586176,520.03956071977
207.63225419839,17008701440,520.03883075601
